areaCode,Geometry
E02005268,"{""coordinates"":[[[-2.64388662801576,53.7649666197849],[-2.6447063236184,53.7603451461832],[-2.65546366086813,53.7609084467298],[-2.65891473067683,53.75779332656],[-2.66129362579228,53.7506263150635],[-2.66855372335102,53.7487732738385],[-2.67972019730444,53.7530586355193],[-2.68861824075123,53.7491909533435],[-2.69587581852815,53.7523029920379],[-2.69199243974553,53.7540960628007],[-2.68950056377931,53.7560204727012],[-2.68957676165949,53.7560728004644],[-2.68721078010635,53.7603235010894],[-2.68503910461902,53.7608757559391],[-2.67667791485335,53.7631665092397],[-2.67544082550223,53.763484166066],[-2.66909418839049,53.7654615182345],[-2.66322818891542,53.7657142661424],[-2.66025942668174,53.7657072286152],[-2.64388662801576,53.7649666197849]]],""type"":""Polygon""}"
E02005269,"{""coordinates"":[[[-2.68721078010635,53.7603235010894],[-2.68957676165949,53.7560728004644],[-2.68950056377931,53.7560204727012],[-2.69199243974553,53.7540960628007],[-2.69587581852815,53.7523029920379],[-2.70431075209344,53.7502213087423],[-2.70632714713141,53.7502770791505],[-2.71009038280841,53.7476249445069],[-2.71704098674289,53.7500818548454],[-2.71657381898975,53.7521044682576],[-2.71825136312601,53.7532999318539],[-2.7184314044496,53.7532764238642],[-2.7185404195896,53.7535234472753],[-2.72098369440834,53.7559524841727],[-2.72517699915198,53.7569385572528],[-2.72514939227847,53.7571309007521],[-2.72503882623087,53.7578589416693],[-2.71908551423248,53.758571530364],[-2.70964834770502,53.7594017827454],[-2.70794458468315,53.7571019834133],[-2.70467367036876,53.7591481393413],[-2.70797015690438,53.7626433327554],[-2.70611314216093,53.7626612832652],[-2.69907762555996,53.7644534598114],[-2.69067609899158,53.7612776781801],[-2.68838999414705,53.7607442124032],[-2.68721078010635,53.7603235010894]]],""type"":""Polygon""}"
E02005270,"{""coordinates"":[[[-2.36199941356579,54.0406697231201],[-2.35732326092197,54.0191169555703],[-2.34354061239289,54.017327607219],[-2.33950016049623,54.009254835012],[-2.34076003966982,54.0074624431777],[-2.35028882373356,54.0122003949057],[-2.35231049154779,54.0105390671416],[-2.35235738142886,53.9946738262195],[-2.33992329782624,53.9894277878437],[-2.3333484077777,53.9905938544827],[-2.3328119828395,53.9908767635611],[-2.31881516030529,53.9937213305427],[-2.29673343528103,53.9805542813545],[-2.2988546944008,53.9765605300594],[-2.29431964754454,53.9744329137916],[-2.23457824404013,53.9817838073806],[-2.22106246804213,53.9779277028965],[-2.2320153805623,53.9712300201425],[-2.22594789383226,53.9672536309728],[-2.22573631398524,53.9610994932015],[-2.21442019907498,53.9650992714889],[-2.20963921965491,53.962898744198],[-2.20063534129283,53.9701264107177],[-2.19601951763412,53.9695763280659],[-2.19353391491094,53.9613993769019],[-2.19289655341482,53.9605578116797],[-2.18452311797952,53.9522647050922],[-2.21561699250809,53.9415241238007],[-2.22542097771162,53.943658634239],[-2.2458404679945,53.9332628717104],[-2.23495508778601,53.9079617599164],[-2.2231117004312,53.8940436622368],[-2.22662932784437,53.8895119452441],[-2.24642322351712,53.8858100197646],[-2.25919583690881,53.8820343108784],[-2.28404618306184,53.900097014825],[-2.32795667028825,53.9035770906344],[-2.32802212571779,53.9036738066564],[-2.32850090556041,53.9038398743402],[-2.35312407234188,53.9060807140106],[-2.3532944127631,53.8999560911394],[-2.36683866444218,53.9003637285828],[-2.37501345478918,53.8955212606059],[-2.38753349414149,53.8930553712507],[-2.39490661392511,53.8880412446038],[-2.39244258955677,53.8844116539336],[-2.40365187216359,53.8783139979038],[-2.41130031953916,53.8775528761374],[-2.4136665637449,53.8740493045245],[-2.41433177458651,53.8722534763846],[-2.41549918820198,53.8699720194076],[-2.41962766809583,53.8741502396296],[-2.42878624100159,53.8683788357623],[-2.44333439215648,53.8726061517672],[-2.45642791036544,53.8705673062343],[-2.4621409443609,53.8647122308031],[-2.45546050114783,53.8608929567152],[-2.45981548251907,53.855854025993],[-2.44642348287715,53.8537843808294],[-2.45196278266944,53.8466153954344],[-2.4430071930607,53.8448779295289],[-2.44383609262305,53.8290167427051],[-2.4574940411639,53.8348774717576],[-2.46753908864319,53.8307089831376],[-2.4755224999692,53.8305856827647],[-2.47586476735747,53.8249293383204],[-2.48423309560591,53.8233384652893],[-2.49466345591346,53.8180886943083],[-2.50082075800561,53.8226581991749],[-2.51515283348754,53.8145400469553],[-2.52140672259728,53.8125410323479],[-2.52762307460097,53.8141667819606],[-2.52508384819096,53.8168181145541],[-2.53521044981649,53.8321359069328],[-2.53403238867554,53.8554233110422],[-2.52803206617906,53.8728719288723],[-2.53651758038489,53.8821252135671],[-2.53411346527589,53.8831599692466],[-2.5426142810683,53.8875744734016],[-2.53400620491097,53.8892854694296],[-2.52918053987727,53.9029948470185],[-2.52958829113612,53.9032292624352],[-2.52851645595488,53.9130245006643],[-2.51970992385351,53.9181020884754],[-2.52896035754256,53.9344505091208],[-2.51863545420317,53.9384067129468],[-2.5167854073662,53.9448535999144],[-2.51104646038838,53.9475703077055],[-2.50056564625883,53.9472322936749],[-2.49962510721886,53.9577582739755],[-2.50995205839924,53.9690320407366],[-2.49481099059241,53.9798815798508],[-2.49840991784381,53.988850393856],[-2.49074173558719,53.9867688091124],[-2.47361745461214,53.9967937805493],[-2.45773274876862,53.999481806451],[-2.45239477341439,54.0088278082582],[-2.42916259031115,54.0020499422912],[-2.43166493347242,53.9953207764286],[-2.41757979110654,53.9978000589111],[-2.414394446961,54.0034536053725],[-2.41511634516159,54.0079095219959],[-2.4297288636414,54.0129012650107],[-2.44040028998569,54.0256106272105],[-2.45395967608092,54.0251843521095],[-2.47709131757687,54.0390193813431],[-2.49107419380067,54.0407389088869],[-2.47138711187079,54.0458221622727],[-2.47033946578452,54.04604062354],[-2.46954965083947,54.0462125116949],[-2.45877506889382,54.0404955950866],[-2.43273381821145,54.041593217283],[-2.42582628343969,54.0380950350507],[-2.37407230850456,54.0490880794094],[-2.37012607332556,54.0463107585363],[-2.36709849479446,54.0442189320424],[-2.36199941356579,54.0406697231201]]],""type"":""Polygon""}"
E02005271,"{""coordinates"":[[[-2.36453366906259,53.8784392387643],[-2.37180171805768,53.8726411186269],[-2.36595398571755,53.8697743129995],[-2.37119380685655,53.8615752541511],[-2.38398410023776,53.8580061677378],[-2.39666735289526,53.861649147455],[-2.39539945921473,53.8639689382364],[-2.39309815598151,53.86784155668],[-2.38759655142484,53.8658333567359],[-2.38748327314533,53.8657864252905],[-2.38090345911938,53.8670572112076],[-2.39131554787998,53.8724659366169],[-2.39402420461548,53.8740386740355],[-2.39634767265035,53.8707998857514],[-2.4136665637449,53.8740493045245],[-2.41130031953916,53.8775528761374],[-2.40365187216359,53.8783139979038],[-2.39244258955677,53.8844116539336],[-2.39490661392511,53.8880412446038],[-2.38753349414149,53.8930553712507],[-2.37501345478918,53.8955212606059],[-2.36688409196704,53.8869975155101],[-2.36062669728896,53.8837296928586],[-2.35850590771209,53.8818390563068],[-2.36453366906259,53.8784392387643]]],""type"":""Polygon""}"
E02005272,"{""coordinates"":[[[-2.4136665637449,53.8740493045245],[-2.39634767265035,53.8707998857514],[-2.39402420461548,53.8740386740355],[-2.39131554787998,53.8724659366169],[-2.38090345911938,53.8670572112076],[-2.38748327314533,53.8657864252905],[-2.38759655142484,53.8658333567359],[-2.39309815598151,53.86784155668],[-2.39539945921473,53.8639689382364],[-2.39666735289526,53.861649147455],[-2.41095356691007,53.8597630785024],[-2.41791898906429,53.8588588496273],[-2.4202032480774,53.8566358587107],[-2.42470832880073,53.8593832228941],[-2.41718430573356,53.8620037324393],[-2.41926511003917,53.8674712479377],[-2.41549918820198,53.8699720194076],[-2.41433177458651,53.8722534763846],[-2.4136665637449,53.8740493045245]]],""type"":""Polygon""}"
E02005273,"{""coordinates"":[[[-2.47709131757687,54.0390193813431],[-2.45395967609072,54.0251843530082],[-2.44040028998569,54.0256106272105],[-2.4297288636414,54.0129012650107],[-2.41511634516159,54.0079095219959],[-2.414394446961,54.0034536053725],[-2.41757979110654,53.9978000589111],[-2.43166493347242,53.9953207764286],[-2.42916259030189,54.0020499413925],[-2.45239477341439,54.0088278082582],[-2.45773274876862,53.999481806451],[-2.47361745461214,53.9967937805493],[-2.49074173558719,53.9867688091124],[-2.49840991784381,53.988850393856],[-2.49481099059241,53.9798815798508],[-2.50995205839924,53.9690320407366],[-2.49962510721886,53.9577582739755],[-2.50056564625883,53.9472322936749],[-2.51104646038838,53.9475703077055],[-2.5167854073662,53.9448535999144],[-2.51863545420317,53.9384067129468],[-2.52896035754256,53.9344505091208],[-2.51970992385351,53.9181020884754],[-2.52851645595488,53.9130245006643],[-2.52958829113612,53.9032292624352],[-2.52918053987727,53.9029948470185],[-2.53400620491097,53.8892854694296],[-2.5426142810683,53.8875744734016],[-2.53411346528737,53.8831599701453],[-2.53651758038489,53.8821252135671],[-2.52803206465823,53.872871928879],[-2.53403238867554,53.8554233110422],[-2.53521044981649,53.8321359069328],[-2.52508384819096,53.8168181145541],[-2.52762307460097,53.8141667819606],[-2.52140672259728,53.8125410323479],[-2.51515283348754,53.8145400469553],[-2.51945781319787,53.8097281233878],[-2.53058775818471,53.8111070995272],[-2.53086520939176,53.8040453283661],[-2.5486961225212,53.8068746566112],[-2.54951770293305,53.8097473203741],[-2.56600340018136,53.8150333813466],[-2.56518284960712,53.8197581348347],[-2.57564546008214,53.8307393220502],[-2.58641015497872,53.8300768556593],[-2.59497263858835,53.8324789932982],[-2.59755346517502,53.8307854813799],[-2.59819963713274,53.8333678566552],[-2.61018009316241,53.8329587513454],[-2.6078983713644,53.838772770705],[-2.62325968638607,53.8467191507327],[-2.61440980723574,53.8510924087682],[-2.62935976457124,53.859986592935],[-2.62538146539332,53.8802975011939],[-2.63552980894386,53.8827937561009],[-2.63596670953682,53.8902850275407],[-2.6452311374127,53.8937579994366],[-2.62607461993661,53.8943319718427],[-2.6156966683246,53.9023371820145],[-2.61557320989198,53.9026721615775],[-2.61340262391201,53.9082557088682],[-2.61864294112934,53.9164142248649],[-2.61512346253855,53.921251741],[-2.61553927794106,53.9220225682169],[-2.62257479458261,53.9297155472655],[-2.62964751801136,53.9307345402213],[-2.62643717312191,53.9385635959413],[-2.64821784989389,53.9489217322918],[-2.65083261253755,53.9522552647011],[-2.6425218357964,53.9577260540116],[-2.63074190516037,53.9578066926551],[-2.61714367337373,53.952176516369],[-2.61145862941607,53.9568615472815],[-2.58884724685748,53.9602161632203],[-2.57205387082309,53.9732195840004],[-2.57076141790706,53.9732265797282],[-2.55752650349908,53.9749122634565],[-2.5709352601333,53.9827294366527],[-2.57120466605049,53.9828948275766],[-2.57146842995486,53.9873922398681],[-2.57091631436263,53.987819957329],[-2.57117285365359,53.9884198753889],[-2.57129196978336,53.9886983827872],[-2.58065266721141,54.0001180906742],[-2.57218580662908,54.0146225028867],[-2.57142478347876,54.0146640484536],[-2.54710589289483,54.0140769455516],[-2.54414519545818,54.0196909223403],[-2.52730992434129,54.0262453559926],[-2.51867876448038,54.0212456764738],[-2.50141801797205,54.0207531371461],[-2.49107419380067,54.0407389088869],[-2.47709131757687,54.0390193813431]]],""type"":""Polygon""}"
E02005274,"{""coordinates"":[[[-2.32795667028825,53.9035770906344],[-2.28404618306184,53.900097014825],[-2.25919583690881,53.8820343108784],[-2.25877292215384,53.8778628260152],[-2.2648751115128,53.8761357554424],[-2.26550409606354,53.8759968703798],[-2.27369568383336,53.8789776051542],[-2.30933584852261,53.8676493842145],[-2.31122405780343,53.8660746772405],[-2.31128414460724,53.8659756567721],[-2.31946428185578,53.8582951050409],[-2.31426613781169,53.8543106251789],[-2.32517236262459,53.8511200747206],[-2.31853318917828,53.8500472552854],[-2.31792856215505,53.8469217240291],[-2.32646044359471,53.8451056486185],[-2.32521633612931,53.8422020166558],[-2.33200343342881,53.842410938099],[-2.33207374733573,53.8422360411129],[-2.33226232160904,53.8410971506426],[-2.33199549871812,53.841350104864],[-2.30257353044282,53.8363950856919],[-2.30582814133677,53.8296022253936],[-2.31713662396522,53.8278539406905],[-2.31784476298947,53.8170570910196],[-2.31317769966714,53.8123620033745],[-2.31748000017747,53.8121795714246],[-2.32982137723519,53.8066526093798],[-2.33622127844721,53.7954468687979],[-2.34230554601873,53.7948276452605],[-2.34457474528256,53.7932733294932],[-2.35930127334834,53.7972162136897],[-2.35664464490516,53.792922823109],[-2.36974595997583,53.7941274722467],[-2.36980639349636,53.8014785807388],[-2.38620252148015,53.802512796549],[-2.3870061984701,53.8071918273337],[-2.37486810150571,53.8159357756226],[-2.38006672076751,53.823069023876],[-2.39927327049979,53.8281306945505],[-2.39906840641764,53.8324436213173],[-2.40651778563767,53.8379776716618],[-2.41408073525957,53.8369799994241],[-2.42018163832076,53.8397085229753],[-2.41388124215229,53.8444729785851],[-2.41095356691007,53.8597630785024],[-2.39666735289526,53.861649147455],[-2.38398410023776,53.8580061677378],[-2.37119380685655,53.8615752541511],[-2.36595398571755,53.8697743129995],[-2.37180171804971,53.8726411177282],[-2.36453366906259,53.8784392387643],[-2.35850590771209,53.8818390563068],[-2.36062669728896,53.8837296928586],[-2.36688409196704,53.8869975155101],[-2.37501345478918,53.8955212606059],[-2.36683866444218,53.9003637285828],[-2.3532944127631,53.8999560911394],[-2.35312407234188,53.9060807140106],[-2.32850090556041,53.9038398743402],[-2.32802212571779,53.9036738066564],[-2.32795667028825,53.9035770906344]]],""type"":""Polygon""}"
E02005275,"{""coordinates"":[[[-2.59819963713274,53.8333678566552],[-2.59755346517502,53.8307854813799],[-2.59497263858835,53.8324789932982],[-2.58641015497872,53.8300768556593],[-2.57564546008214,53.8307393220502],[-2.56518284808824,53.8197581348419],[-2.56600340018136,53.8150333813466],[-2.54951770293305,53.8097473203741],[-2.5486961225212,53.8068746566112],[-2.55711534307935,53.808161303759],[-2.56682230989748,53.798294580314],[-2.56861329264279,53.7987124739662],[-2.56883624000238,53.798779681583],[-2.57607094189083,53.8017643021295],[-2.57541989895242,53.7895598035674],[-2.58220367827821,53.7896470251542],[-2.58978725539529,53.7958108262651],[-2.59543534417877,53.7962017262307],[-2.61229681187181,53.803894553706],[-2.62471409115589,53.8155648398785],[-2.61098928103553,53.826491812021],[-2.61022608277879,53.8287490949552],[-2.61018009316241,53.8329587513454],[-2.59819963713274,53.8333678566552]]],""type"":""Polygon""}"
E02005276,"{""coordinates"":[[[-2.41549918820198,53.8699720194076],[-2.41926511003917,53.8674712479377],[-2.41718430573356,53.8620037324393],[-2.42470832880073,53.8593832228941],[-2.4202032480774,53.8566358587107],[-2.41791898906429,53.8588588496273],[-2.41095356691007,53.8597630785024],[-2.41388124215229,53.8444729785851],[-2.42018163832076,53.8397085229753],[-2.41408073525957,53.8369799994241],[-2.40651778563767,53.8379776716618],[-2.39906840641764,53.8324436213173],[-2.39927327049979,53.8281306945505],[-2.38006672076751,53.823069023876],[-2.37486810150571,53.8159357756226],[-2.3870061984701,53.8071918273337],[-2.38620252148015,53.802512796549],[-2.38798588486058,53.8025522617466],[-2.39720810189938,53.8030292611384],[-2.39946450671598,53.8096373025653],[-2.39338731461358,53.8144899519693],[-2.39673648117177,53.8166193006831],[-2.40001161782306,53.8155700234473],[-2.4369583734571,53.7968073578673],[-2.44139999501169,53.7938114408179],[-2.45177762206258,53.7959042542958],[-2.44861211155276,53.7989926953062],[-2.45229836881803,53.803790872244],[-2.46600559371092,53.8005240589303],[-2.48462106813538,53.8040837741587],[-2.47690057070861,53.8081410716769],[-2.48423309560591,53.8233384652893],[-2.47586476735747,53.8249293383204],[-2.4755224999692,53.8305856827647],[-2.46753908864319,53.8307089831376],[-2.4574940411639,53.8348774717576],[-2.44383609262305,53.8290167427051],[-2.4430071930607,53.8448779295289],[-2.45196278418933,53.8466153954287],[-2.44642348287715,53.8537843808294],[-2.45981548251907,53.855854025993],[-2.45546050114783,53.8608929567152],[-2.4621409443609,53.8647122308031],[-2.45642791036544,53.8705673062343],[-2.44333439215648,53.8726061517672],[-2.42878624100159,53.8683788357623],[-2.41962766809583,53.8741502396296],[-2.41549918820198,53.8699720194076]]],""type"":""Polygon""}"
E02005277,"{""coordinates"":[[[-2.48423309560591,53.8233384652893],[-2.47690057070861,53.8081410716769],[-2.48462106813538,53.8040837741587],[-2.46600559371092,53.8005240589303],[-2.45229836881803,53.803790872244],[-2.44861211155276,53.7989926953062],[-2.45177762206258,53.7959042542958],[-2.44139999501169,53.7938114408179],[-2.44760102534549,53.78902693633],[-2.44747871512725,53.7874794344429],[-2.46580761491422,53.7808131171119],[-2.47708779088083,53.7810478753585],[-2.47935602103653,53.7769227691995],[-2.48127327732225,53.7737928057331],[-2.49470293034141,53.7701682937777],[-2.49895826630689,53.768620187335],[-2.5086283705929,53.7693700263733],[-2.513353600447,53.7665394620277],[-2.52877934512241,53.7594755411799],[-2.54572438810274,53.7594277255452],[-2.55129810636849,53.7563884261979],[-2.56363454022641,53.7572731361047],[-2.56427262564051,53.76201157969],[-2.54605143948694,53.7689439028682],[-2.54555226807618,53.7691999654805],[-2.54554874938763,53.7692018033436],[-2.54558514042753,53.7692130597185],[-2.54588154476252,53.7692727681292],[-2.54750573614901,53.775870919258],[-2.56778490584262,53.7770054704857],[-2.56836563311145,53.776816494057],[-2.58086250707944,53.7755447020293],[-2.58529606961978,53.782718567555],[-2.59294675196108,53.7790170145981],[-2.59948759882884,53.7814711044352],[-2.60178160812992,53.7896824633503],[-2.59543534417877,53.7962017262307],[-2.58978725539529,53.7958108262651],[-2.58220367827821,53.7896470251542],[-2.57541989895242,53.7895598035674],[-2.57607094189083,53.8017643021295],[-2.56883624000238,53.798779681583],[-2.56861329264279,53.7987124739662],[-2.56682230989748,53.798294580314],[-2.55711534307935,53.808161303759],[-2.5486961225212,53.8068746566112],[-2.53086520939176,53.8040453283661],[-2.53058775818471,53.8111070995272],[-2.51945781319787,53.8097281233878],[-2.51515283348754,53.8145400469553],[-2.50082075800561,53.8226581991749],[-2.49466345591346,53.8180886943083],[-2.48423309560591,53.8233384652893]]],""type"":""Polygon""}"
