areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
E02005222,Kellet & Lune Valley,2020-03-21,,
E02005222,Kellet & Lune Valley,2020-03-28,6.0,94.9
E02005222,Kellet & Lune Valley,2020-04-04,,
E02005222,Kellet & Lune Valley,2020-04-11,4.0,63.3
E02005222,Kellet & Lune Valley,2020-04-18,4.0,63.3
E02005222,Kellet & Lune Valley,2020-04-25,5.0,79.1
E02005222,Kellet & Lune Valley,2020-05-02,,
E02005222,Kellet & Lune Valley,2020-05-09,,
E02005222,Kellet & Lune Valley,2020-05-16,,
E02005222,Kellet & Lune Valley,2020-05-23,,
E02005222,Kellet & Lune Valley,2020-05-30,,
E02005222,Kellet & Lune Valley,2020-06-06,,
E02005222,Kellet & Lune Valley,2020-06-13,,
E02005222,Kellet & Lune Valley,2020-06-20,,
E02005222,Kellet & Lune Valley,2020-06-27,,
E02005222,Kellet & Lune Valley,2020-07-04,,
E02005222,Kellet & Lune Valley,2020-07-11,,
E02005222,Kellet & Lune Valley,2020-07-18,,
E02005222,Kellet & Lune Valley,2020-07-25,,
E02005222,Kellet & Lune Valley,2020-08-01,,
E02005222,Kellet & Lune Valley,2020-08-08,,
E02005222,Kellet & Lune Valley,2020-08-15,,
E02005222,Kellet & Lune Valley,2020-08-22,,
E02005222,Kellet & Lune Valley,2020-08-29,,
E02005222,Kellet & Lune Valley,2020-09-05,,
E02005222,Kellet & Lune Valley,2020-09-12,5.0,79.1
E02005222,Kellet & Lune Valley,2020-09-19,5.0,79.1
E02005222,Kellet & Lune Valley,2020-09-26,4.0,63.3
E02005222,Kellet & Lune Valley,2020-10-03,5.0,79.1
E02005222,Kellet & Lune Valley,2020-10-10,6.0,94.9
E02005222,Kellet & Lune Valley,2020-10-17,10.0,158.2
E02005222,Kellet & Lune Valley,2020-10-24,7.0,110.8
E02005222,Kellet & Lune Valley,2020-10-31,4.0,63.3
E02005222,Kellet & Lune Valley,2020-11-07,5.0,79.1
E02005222,Kellet & Lune Valley,2020-11-14,3.0,47.5
E02005222,Kellet & Lune Valley,2020-11-21,5.0,79.1
E02005222,Kellet & Lune Valley,2020-11-28,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-03-21,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-03-28,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-04-04,3.0,43.7
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-04-11,8.0,116.4
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-04-18,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-04-25,3.0,43.7
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-05-02,3.0,43.7
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-05-09,3.0,43.7
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-05-16,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-05-23,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-05-30,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-06-06,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-06-13,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-06-20,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-06-27,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-07-04,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-07-11,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-07-18,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-07-25,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-08-01,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-08-08,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-08-15,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-08-22,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-08-29,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-09-05,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-09-12,5.0,72.8
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-09-19,,
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-09-26,4.0,58.2
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-10-03,8.0,116.4
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-10-10,16.0,232.9
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-10-17,12.0,174.6
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-10-24,19.0,276.5
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-10-31,23.0,334.7
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-11-07,18.0,262.0
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-11-14,15.0,218.3
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-11-21,11.0,160.1
E02005324,"Bonds, Bilsborrow & Wyresdale",2020-11-28,5.0,72.8
E02005272,Clitheroe South,2020-03-21,,
E02005272,Clitheroe South,2020-03-28,,
E02005272,Clitheroe South,2020-04-04,,
E02005272,Clitheroe South,2020-04-11,,
E02005272,Clitheroe South,2020-04-18,3.0,34.4
E02005272,Clitheroe South,2020-04-25,5.0,57.3
E02005272,Clitheroe South,2020-05-02,,
E02005272,Clitheroe South,2020-05-09,3.0,34.4
E02005272,Clitheroe South,2020-05-16,,
E02005272,Clitheroe South,2020-05-23,,
E02005272,Clitheroe South,2020-05-30,3.0,34.4
E02005272,Clitheroe South,2020-06-06,,
E02005272,Clitheroe South,2020-06-13,,
E02005272,Clitheroe South,2020-06-20,,
E02005272,Clitheroe South,2020-06-27,3.0,34.4
E02005272,Clitheroe South,2020-07-04,,
E02005272,Clitheroe South,2020-07-11,,
E02005272,Clitheroe South,2020-07-18,,
E02005272,Clitheroe South,2020-07-25,,
E02005272,Clitheroe South,2020-08-01,,
E02005272,Clitheroe South,2020-08-08,,
E02005272,Clitheroe South,2020-08-15,,
E02005272,Clitheroe South,2020-08-22,,
E02005272,Clitheroe South,2020-08-29,,
E02005272,Clitheroe South,2020-09-05,,
E02005272,Clitheroe South,2020-09-12,,
E02005272,Clitheroe South,2020-09-19,,
E02005272,Clitheroe South,2020-09-26,8.0,91.6
E02005272,Clitheroe South,2020-10-03,21.0,240.6
E02005272,Clitheroe South,2020-10-10,28.0,320.8
E02005272,Clitheroe South,2020-10-17,38.0,435.3
E02005272,Clitheroe South,2020-10-24,45.0,515.5
E02005272,Clitheroe South,2020-10-31,50.0,572.8
E02005272,Clitheroe South,2020-11-07,59.0,675.9
E02005272,Clitheroe South,2020-11-14,37.0,423.9
E02005272,Clitheroe South,2020-11-21,19.0,217.7
E02005272,Clitheroe South,2020-11-28,12.0,137.5
E02005223,Hest Bank & Bolton-le-Sands,2020-03-21,4.0,56.0
E02005223,Hest Bank & Bolton-le-Sands,2020-03-28,4.0,56.0
E02005223,Hest Bank & Bolton-le-Sands,2020-04-04,10.0,140.1
E02005223,Hest Bank & Bolton-le-Sands,2020-04-11,3.0,42.0
E02005223,Hest Bank & Bolton-le-Sands,2020-04-18,8.0,112.0
E02005223,Hest Bank & Bolton-le-Sands,2020-04-25,4.0,56.0
E02005223,Hest Bank & Bolton-le-Sands,2020-05-02,3.0,42.0
E02005223,Hest Bank & Bolton-le-Sands,2020-05-09,7.0,98.0
E02005223,Hest Bank & Bolton-le-Sands,2020-05-16,3.0,42.0
E02005223,Hest Bank & Bolton-le-Sands,2020-05-23,,
E02005223,Hest Bank & Bolton-le-Sands,2020-05-30,,
E02005223,Hest Bank & Bolton-le-Sands,2020-06-06,,
E02005223,Hest Bank & Bolton-le-Sands,2020-06-13,,
E02005223,Hest Bank & Bolton-le-Sands,2020-06-20,,
E02005223,Hest Bank & Bolton-le-Sands,2020-06-27,,
E02005223,Hest Bank & Bolton-le-Sands,2020-07-04,,
E02005223,Hest Bank & Bolton-le-Sands,2020-07-11,,
E02005223,Hest Bank & Bolton-le-Sands,2020-07-18,,
E02005223,Hest Bank & Bolton-le-Sands,2020-07-25,,
E02005223,Hest Bank & Bolton-le-Sands,2020-08-01,,
E02005223,Hest Bank & Bolton-le-Sands,2020-08-08,,
E02005223,Hest Bank & Bolton-le-Sands,2020-08-15,,
E02005223,Hest Bank & Bolton-le-Sands,2020-08-22,,
E02005223,Hest Bank & Bolton-le-Sands,2020-08-29,,
E02005223,Hest Bank & Bolton-le-Sands,2020-09-05,,
E02005223,Hest Bank & Bolton-le-Sands,2020-09-12,,
E02005223,Hest Bank & Bolton-le-Sands,2020-09-19,,
E02005223,Hest Bank & Bolton-le-Sands,2020-09-26,3.0,42.0
E02005223,Hest Bank & Bolton-le-Sands,2020-10-03,7.0,98.0
E02005223,Hest Bank & Bolton-le-Sands,2020-10-10,7.0,98.0
E02005223,Hest Bank & Bolton-le-Sands,2020-10-17,31.0,434.2
E02005223,Hest Bank & Bolton-le-Sands,2020-10-24,24.0,336.1
E02005223,Hest Bank & Bolton-le-Sands,2020-10-31,17.0,238.1
E02005223,Hest Bank & Bolton-le-Sands,2020-11-07,8.0,112.0
E02005223,Hest Bank & Bolton-le-Sands,2020-11-14,8.0,112.0
E02005223,Hest Bank & Bolton-le-Sands,2020-11-21,4.0,56.0
E02005223,Hest Bank & Bolton-le-Sands,2020-11-28,7.0,98.0
E02005325,Garstang & Catterall,2020-03-21,,
E02005325,Garstang & Catterall,2020-03-28,4.0,42.9
E02005325,Garstang & Catterall,2020-04-04,7.0,75.0
E02005325,Garstang & Catterall,2020-04-11,8.0,85.7
E02005325,Garstang & Catterall,2020-04-18,,
E02005325,Garstang & Catterall,2020-04-25,,
E02005325,Garstang & Catterall,2020-05-02,,
E02005325,Garstang & Catterall,2020-05-09,,
E02005325,Garstang & Catterall,2020-05-16,,
E02005325,Garstang & Catterall,2020-05-23,,
E02005325,Garstang & Catterall,2020-05-30,,
E02005325,Garstang & Catterall,2020-06-06,,
E02005325,Garstang & Catterall,2020-06-13,,
E02005325,Garstang & Catterall,2020-06-20,,
E02005325,Garstang & Catterall,2020-06-27,,
E02005325,Garstang & Catterall,2020-07-04,,
E02005325,Garstang & Catterall,2020-07-11,,
E02005325,Garstang & Catterall,2020-07-18,,
E02005325,Garstang & Catterall,2020-07-25,,
E02005325,Garstang & Catterall,2020-08-01,,
E02005325,Garstang & Catterall,2020-08-08,,
E02005325,Garstang & Catterall,2020-08-15,,
E02005325,Garstang & Catterall,2020-08-22,,
E02005325,Garstang & Catterall,2020-08-29,,
E02005325,Garstang & Catterall,2020-09-05,,
E02005325,Garstang & Catterall,2020-09-12,5.0,53.6
E02005325,Garstang & Catterall,2020-09-19,,
E02005325,Garstang & Catterall,2020-09-26,6.0,64.3
E02005325,Garstang & Catterall,2020-10-03,13.0,139.3
E02005325,Garstang & Catterall,2020-10-10,22.0,235.7
E02005325,Garstang & Catterall,2020-10-17,36.0,385.7
E02005325,Garstang & Catterall,2020-10-24,41.0,439.3
E02005325,Garstang & Catterall,2020-10-31,41.0,439.3
E02005325,Garstang & Catterall,2020-11-07,24.0,257.1
E02005325,Garstang & Catterall,2020-11-14,11.0,117.8
E02005325,Garstang & Catterall,2020-11-21,18.0,192.8
E02005325,Garstang & Catterall,2020-11-28,5.0,53.6
E02005273,"Longridge North, Ribchester & Chipping",2020-03-21,,
E02005273,"Longridge North, Ribchester & Chipping",2020-03-28,,
E02005273,"Longridge North, Ribchester & Chipping",2020-04-04,,
E02005273,"Longridge North, Ribchester & Chipping",2020-04-11,,
E02005273,"Longridge North, Ribchester & Chipping",2020-04-18,3.0,50.9
E02005273,"Longridge North, Ribchester & Chipping",2020-04-25,,
E02005273,"Longridge North, Ribchester & Chipping",2020-05-02,,
E02005273,"Longridge North, Ribchester & Chipping",2020-05-09,,
E02005273,"Longridge North, Ribchester & Chipping",2020-05-16,,
E02005273,"Longridge North, Ribchester & Chipping",2020-05-23,,
E02005273,"Longridge North, Ribchester & Chipping",2020-05-30,,
E02005273,"Longridge North, Ribchester & Chipping",2020-06-06,,
E02005273,"Longridge North, Ribchester & Chipping",2020-06-13,,
E02005273,"Longridge North, Ribchester & Chipping",2020-06-20,,
E02005273,"Longridge North, Ribchester & Chipping",2020-06-27,,
E02005273,"Longridge North, Ribchester & Chipping",2020-07-04,4.0,67.9
E02005273,"Longridge North, Ribchester & Chipping",2020-07-11,,
E02005273,"Longridge North, Ribchester & Chipping",2020-07-18,,
E02005273,"Longridge North, Ribchester & Chipping",2020-07-25,,
E02005273,"Longridge North, Ribchester & Chipping",2020-08-01,,
E02005273,"Longridge North, Ribchester & Chipping",2020-08-08,,
E02005273,"Longridge North, Ribchester & Chipping",2020-08-15,,
E02005273,"Longridge North, Ribchester & Chipping",2020-08-22,,
E02005273,"Longridge North, Ribchester & Chipping",2020-08-29,,
E02005273,"Longridge North, Ribchester & Chipping",2020-09-05,,
E02005273,"Longridge North, Ribchester & Chipping",2020-09-12,,
E02005273,"Longridge North, Ribchester & Chipping",2020-09-19,,
E02005273,"Longridge North, Ribchester & Chipping",2020-09-26,8.0,135.8
E02005273,"Longridge North, Ribchester & Chipping",2020-10-03,24.0,407.3
E02005273,"Longridge North, Ribchester & Chipping",2020-10-10,27.0,458.2
E02005273,"Longridge North, Ribchester & Chipping",2020-10-17,19.0,322.5
E02005273,"Longridge North, Ribchester & Chipping",2020-10-24,23.0,390.4
E02005273,"Longridge North, Ribchester & Chipping",2020-10-31,18.0,305.5
E02005273,"Longridge North, Ribchester & Chipping",2020-11-07,23.0,390.4
E02005273,"Longridge North, Ribchester & Chipping",2020-11-14,11.0,186.7
E02005273,"Longridge North, Ribchester & Chipping",2020-11-21,5.0,84.9
E02005273,"Longridge North, Ribchester & Chipping",2020-11-28,8.0,135.8
E02005224,Bare,2020-03-21,,
E02005224,Bare,2020-03-28,3.0,57.3
E02005224,Bare,2020-04-04,6.0,114.5
E02005224,Bare,2020-04-11,4.0,76.4
E02005224,Bare,2020-04-18,,
E02005224,Bare,2020-04-25,,
E02005224,Bare,2020-05-02,15.0,286.3
E02005224,Bare,2020-05-09,,
E02005224,Bare,2020-05-16,3.0,57.3
E02005224,Bare,2020-05-23,,
E02005224,Bare,2020-05-30,,
E02005224,Bare,2020-06-06,,
E02005224,Bare,2020-06-13,,
E02005224,Bare,2020-06-20,,
E02005224,Bare,2020-06-27,,
E02005224,Bare,2020-07-04,,
E02005224,Bare,2020-07-11,,
E02005224,Bare,2020-07-18,,
E02005224,Bare,2020-07-25,,
E02005224,Bare,2020-08-01,,
E02005224,Bare,2020-08-08,,
E02005224,Bare,2020-08-15,,
E02005224,Bare,2020-08-22,,
E02005224,Bare,2020-08-29,,
E02005224,Bare,2020-09-05,,
E02005224,Bare,2020-09-12,,
E02005224,Bare,2020-09-19,,
E02005224,Bare,2020-09-26,3.0,57.3
E02005224,Bare,2020-10-03,4.0,76.4
E02005224,Bare,2020-10-10,,
E02005224,Bare,2020-10-17,5.0,95.4
E02005224,Bare,2020-10-24,18.0,343.6
E02005224,Bare,2020-10-31,13.0,248.1
E02005224,Bare,2020-11-07,4.0,76.4
E02005224,Bare,2020-11-14,,
E02005224,Bare,2020-11-21,,
E02005224,Bare,2020-11-28,9.0,171.8
E02005326,Cleveleys West,2020-03-21,,
E02005326,Cleveleys West,2020-03-28,,
E02005326,Cleveleys West,2020-04-04,6.0,70.4
E02005326,Cleveleys West,2020-04-11,3.0,35.2
E02005326,Cleveleys West,2020-04-18,4.0,46.9
E02005326,Cleveleys West,2020-04-25,3.0,35.2
E02005326,Cleveleys West,2020-05-02,9.0,105.6
E02005326,Cleveleys West,2020-05-09,5.0,58.7
E02005326,Cleveleys West,2020-05-16,3.0,35.2
E02005326,Cleveleys West,2020-05-23,,
E02005326,Cleveleys West,2020-05-30,7.0,82.1
E02005326,Cleveleys West,2020-06-06,7.0,82.1
E02005326,Cleveleys West,2020-06-13,,
E02005326,Cleveleys West,2020-06-20,3.0,35.2
E02005326,Cleveleys West,2020-06-27,,
E02005326,Cleveleys West,2020-07-04,,
E02005326,Cleveleys West,2020-07-11,,
E02005326,Cleveleys West,2020-07-18,,
E02005326,Cleveleys West,2020-07-25,,
E02005326,Cleveleys West,2020-08-01,,
E02005326,Cleveleys West,2020-08-08,,
E02005326,Cleveleys West,2020-08-15,,
E02005326,Cleveleys West,2020-08-22,,
E02005326,Cleveleys West,2020-08-29,,
E02005326,Cleveleys West,2020-09-05,,
E02005326,Cleveleys West,2020-09-12,,
E02005326,Cleveleys West,2020-09-19,,
E02005326,Cleveleys West,2020-09-26,6.0,70.4
E02005326,Cleveleys West,2020-10-03,6.0,70.4
E02005326,Cleveleys West,2020-10-10,12.0,140.8
E02005326,Cleveleys West,2020-10-17,37.0,434.1
E02005326,Cleveleys West,2020-10-24,37.0,434.1
E02005326,Cleveleys West,2020-10-31,36.0,422.3
E02005326,Cleveleys West,2020-11-07,38.0,445.8
E02005326,Cleveleys West,2020-11-14,35.0,410.6
E02005326,Cleveleys West,2020-11-21,16.0,187.7
E02005326,Cleveleys West,2020-11-28,4.0,46.9
E02005274,"Read, Sabden & Chatburn",2020-03-21,,
E02005274,"Read, Sabden & Chatburn",2020-03-28,,
E02005274,"Read, Sabden & Chatburn",2020-04-04,,
E02005274,"Read, Sabden & Chatburn",2020-04-11,,
E02005274,"Read, Sabden & Chatburn",2020-04-18,,
E02005274,"Read, Sabden & Chatburn",2020-04-25,4.0,53.1
E02005274,"Read, Sabden & Chatburn",2020-05-02,4.0,53.1
E02005274,"Read, Sabden & Chatburn",2020-05-09,,
E02005274,"Read, Sabden & Chatburn",2020-05-16,,
E02005274,"Read, Sabden & Chatburn",2020-05-23,,
E02005274,"Read, Sabden & Chatburn",2020-05-30,,
E02005274,"Read, Sabden & Chatburn",2020-06-06,,
E02005274,"Read, Sabden & Chatburn",2020-06-13,,
E02005274,"Read, Sabden & Chatburn",2020-06-20,,
E02005274,"Read, Sabden & Chatburn",2020-06-27,,
E02005274,"Read, Sabden & Chatburn",2020-07-04,,
E02005274,"Read, Sabden & Chatburn",2020-07-11,,
E02005274,"Read, Sabden & Chatburn",2020-07-18,,
E02005274,"Read, Sabden & Chatburn",2020-07-25,,
E02005274,"Read, Sabden & Chatburn",2020-08-01,,
E02005274,"Read, Sabden & Chatburn",2020-08-08,,
E02005274,"Read, Sabden & Chatburn",2020-08-15,,
E02005274,"Read, Sabden & Chatburn",2020-08-22,,
E02005274,"Read, Sabden & Chatburn",2020-08-29,,
E02005274,"Read, Sabden & Chatburn",2020-09-05,,
E02005274,"Read, Sabden & Chatburn",2020-09-12,,
E02005274,"Read, Sabden & Chatburn",2020-09-19,3.0,39.8
E02005274,"Read, Sabden & Chatburn",2020-09-26,5.0,66.4
E02005274,"Read, Sabden & Chatburn",2020-10-03,13.0,172.6
E02005274,"Read, Sabden & Chatburn",2020-10-10,24.0,318.6
E02005274,"Read, Sabden & Chatburn",2020-10-17,27.0,358.5
E02005274,"Read, Sabden & Chatburn",2020-10-24,40.0,531.1
E02005274,"Read, Sabden & Chatburn",2020-10-31,18.0,239.0
E02005274,"Read, Sabden & Chatburn",2020-11-07,21.0,278.8
E02005274,"Read, Sabden & Chatburn",2020-11-14,26.0,345.2
E02005274,"Read, Sabden & Chatburn",2020-11-21,9.0,119.5
E02005274,"Read, Sabden & Chatburn",2020-11-28,15.0,199.2
E02005225,Halton & Caton,2020-03-21,,
E02005225,Halton & Caton,2020-03-28,5.0,88.2
E02005225,Halton & Caton,2020-04-04,7.0,123.5
E02005225,Halton & Caton,2020-04-11,3.0,52.9
E02005225,Halton & Caton,2020-04-18,6.0,105.9
E02005225,Halton & Caton,2020-04-25,3.0,52.9
E02005225,Halton & Caton,2020-05-02,,
E02005225,Halton & Caton,2020-05-09,,
E02005225,Halton & Caton,2020-05-16,,
E02005225,Halton & Caton,2020-05-23,,
E02005225,Halton & Caton,2020-05-30,,
E02005225,Halton & Caton,2020-06-06,,
E02005225,Halton & Caton,2020-06-13,,
E02005225,Halton & Caton,2020-06-20,,
E02005225,Halton & Caton,2020-06-27,,
E02005225,Halton & Caton,2020-07-04,,
E02005225,Halton & Caton,2020-07-11,,
E02005225,Halton & Caton,2020-07-18,,
E02005225,Halton & Caton,2020-07-25,,
E02005225,Halton & Caton,2020-08-01,,
E02005225,Halton & Caton,2020-08-08,,
E02005225,Halton & Caton,2020-08-15,,
E02005225,Halton & Caton,2020-08-22,,
E02005225,Halton & Caton,2020-08-29,,
E02005225,Halton & Caton,2020-09-05,,
E02005225,Halton & Caton,2020-09-12,,
E02005225,Halton & Caton,2020-09-19,3.0,52.9
E02005225,Halton & Caton,2020-09-26,5.0,88.2
E02005225,Halton & Caton,2020-10-03,4.0,70.6
E02005225,Halton & Caton,2020-10-10,10.0,176.5
E02005225,Halton & Caton,2020-10-17,13.0,229.4
E02005225,Halton & Caton,2020-10-24,18.0,317.7
E02005225,Halton & Caton,2020-10-31,28.0,494.2
E02005225,Halton & Caton,2020-11-07,14.0,247.1
E02005225,Halton & Caton,2020-11-14,14.0,247.1
E02005225,Halton & Caton,2020-11-21,8.0,141.2
E02005225,Halton & Caton,2020-11-28,12.0,211.8
E02005327,"Pilling, Great Eccleston & Inksip",2020-03-21,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-03-28,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-04-04,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-04-11,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-04-18,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-04-25,4.0,61.9
E02005327,"Pilling, Great Eccleston & Inksip",2020-05-02,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-05-09,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-05-16,3.0,46.4
E02005327,"Pilling, Great Eccleston & Inksip",2020-05-23,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-05-30,4.0,61.9
E02005327,"Pilling, Great Eccleston & Inksip",2020-06-06,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-06-13,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-06-20,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-06-27,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-07-04,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-07-11,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-07-18,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-07-25,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-08-01,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-08-08,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-08-15,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-08-22,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-08-29,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-09-05,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-09-12,,
E02005327,"Pilling, Great Eccleston & Inksip",2020-09-19,5.0,77.4
E02005327,"Pilling, Great Eccleston & Inksip",2020-09-26,6.0,92.8
E02005327,"Pilling, Great Eccleston & Inksip",2020-10-03,7.0,108.3
E02005327,"Pilling, Great Eccleston & Inksip",2020-10-10,9.0,139.2
E02005327,"Pilling, Great Eccleston & Inksip",2020-10-17,17.0,263.0
E02005327,"Pilling, Great Eccleston & Inksip",2020-10-24,21.0,324.9
E02005327,"Pilling, Great Eccleston & Inksip",2020-10-31,19.0,293.9
E02005327,"Pilling, Great Eccleston & Inksip",2020-11-07,12.0,185.6
E02005327,"Pilling, Great Eccleston & Inksip",2020-11-14,13.0,201.1
E02005327,"Pilling, Great Eccleston & Inksip",2020-11-21,7.0,108.3
E02005327,"Pilling, Great Eccleston & Inksip",2020-11-28,4.0,61.9
E02005275,Longridge South,2020-03-21,,
E02005275,Longridge South,2020-03-28,,
E02005275,Longridge South,2020-04-04,,
E02005275,Longridge South,2020-04-11,3.0,51.7
E02005275,Longridge South,2020-04-18,4.0,68.9
E02005275,Longridge South,2020-04-25,,
E02005275,Longridge South,2020-05-02,4.0,68.9
E02005275,Longridge South,2020-05-09,,
E02005275,Longridge South,2020-05-16,,
E02005275,Longridge South,2020-05-23,,
E02005275,Longridge South,2020-05-30,,
E02005275,Longridge South,2020-06-06,,
E02005275,Longridge South,2020-06-13,,
E02005275,Longridge South,2020-06-20,4.0,68.9
E02005275,Longridge South,2020-06-27,,
E02005275,Longridge South,2020-07-04,,
E02005275,Longridge South,2020-07-11,,
E02005275,Longridge South,2020-07-18,,
E02005275,Longridge South,2020-07-25,,
E02005275,Longridge South,2020-08-01,,
E02005275,Longridge South,2020-08-08,,
E02005275,Longridge South,2020-08-15,,
E02005275,Longridge South,2020-08-22,,
E02005275,Longridge South,2020-08-29,,
E02005275,Longridge South,2020-09-05,,
E02005275,Longridge South,2020-09-12,,
E02005275,Longridge South,2020-09-19,,
E02005275,Longridge South,2020-09-26,12.0,206.6
